pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance,atr_ratio,trend,multiplier
54,BUY,2024-03-08 17:30:00,2171.16,0.13,2171.16,2191.16,2024-03-08 17:32:00,0.06,2178.44,42.7020000000012,2024-03-08 17:57:00,2171.16,0.07,SL,-1.141,27.0,41.5610000000012,10604.073000000011,1.0592805031654853,mixed,1.0
55,BUY,2024-03-08 18:01:00,2171.16,0.13,2168.16,2191.16,,0.0,0.0,0.0,2024-03-08 18:07:00,2168.16,0.13,SL,-41.119,6.0,-41.119,10562.95400000001,1.0592805031654853,mixed,1.0
56,BUY,2024-03-08 21:04:00,2185.48,0.13,2185.48,2205.48,2024-03-08 21:07:00,0.06,2188.49,17.08199999999858,2024-03-08 21:47:00,2185.48,0.07,SL,-1.141,43.0,15.94099999999858,10578.89500000001,1.0592805031654853,mixed,1.0
57,SELL,2024-03-12 23:01:00,2152.61,0.13,2155.61,2132.61,,0.0,0.0,0.0,2024-03-12 23:32:00,2155.61,0.13,SL,-41.119,31.0,-41.119,10537.776000000009,1.1356347937923013,mixed,1.0
58,SELL,2024-03-18 05:22:00,2150.5,0.13,2150.5,2130.5,2024-03-18 07:11:00,0.06,2147.32,18.101999999999016,2024-03-18 11:28:00,2150.5,0.07,SL,-1.141,366.0,16.960999999999018,10554.737000000008,1.1917507642233078,mixed,1.0
59,BUY,2024-03-21 02:09:00,2188.77,0.13,2185.77,2208.77,,0.0,0.0,0.0,2024-03-21 02:16:00,2208.77,0.13,TP,257.881,7.0,257.881,10812.618000000008,1.227613604445015,mixed,1.0
60,BUY,2024-03-21 02:30:00,2206.92,0.13,2203.92,2226.92,,0.0,0.0,0.0,2024-03-21 02:33:00,2203.92,0.13,SL,-41.119,3.0,-41.119,10771.499000000007,1.227613604445015,mixed,1.0
61,BUY,2024-03-28 14:46:00,2212.37,0.13,2209.37,2232.37,,0.0,0.0,0.0,2024-03-28 15:05:00,2209.37,0.13,SL,-41.119,19.0,-41.119,10730.380000000006,1.1395814628082075,mixed,1.0
62,BUY,2024-03-28 15:20:00,2212.37,0.13,2209.37,2232.37,,0.0,0.0,0.0,2024-03-28 15:36:00,2209.37,0.13,SL,-41.119,16.0,-41.119,10689.261000000006,1.1395814628082075,mixed,1.0
63,BUY,2024-03-28 16:07:00,2213.74,0.13,2210.74,2233.74,,0.0,0.0,0.0,2024-03-28 16:27:00,2210.74,0.13,SL,-41.119,20.0,-41.119,10648.142000000005,1.1395814628082075,mixed,1.0
64,BUY,2024-03-28 16:57:00,2213.74,0.13,2210.74,2233.74,,0.0,0.0,0.0,2024-03-28 17:21:00,2210.74,0.13,SL,-41.119,24.0,-41.119,10607.023000000005,1.1395814628082075,mixed,1.0
65,BUY,2024-03-28 20:23:00,2217.09,0.13,2217.09,2237.09,2024-03-28 20:35:00,0.06,2220.97,22.301999999997925,2024-03-28 21:29:00,2217.09,0.07,SL,-1.141,66.0,21.160999999997927,10628.184000000003,1.1395814628082075,mixed,1.0
66,BUY,2024-03-28 21:30:00,2218.57,0.13,2218.57,2238.57,2024-03-28 21:58:00,0.06,2221.72,17.921999999997816,2024-03-28 22:42:00,2218.57,0.07,SL,-1.141,72.0,16.780999999997817,10644.965,1.1395814628082075,mixed,1.0
67,BUY,2024-03-29 00:47:00,2225.46,0.13,2225.46,2245.46,2024-03-29 00:55:00,0.06,2231.85,37.361999999999234,2024-04-01 04:00:00,2245.46,0.07,TP,138.859,4513.0,176.22099999999924,10821.186,1.1677101914259378,mixed,1.0
68,BUY,2024-04-01 04:00:00,2240.76,0.13,2237.76,2260.76,,0.0,0.0,0.0,2024-04-01 04:01:00,2237.76,0.13,SL,-41.119,1.0,-41.119,10780.067,1.1677101914259378,mixed,1.0
69,BUY,2024-04-01 04:15:00,2238.29,0.13,2238.29,2258.29,2024-04-01 04:29:00,0.06,2241.71,19.542000000000435,2024-04-01 04:35:00,2238.29,0.07,SL,-1.141,20.0,18.401000000000437,10798.467999999999,1.1677101914259378,mixed,1.0
70,BUY,2024-04-01 09:37:00,2259.6,0.13,2259.6,2279.6,2024-04-01 09:41:00,0.06,2262.9,18.82200000000109,2024-04-01 10:30:00,2259.6,0.07,SL,-1.141,53.0,17.68100000000109,10816.149,1.1677101914259378,mixed,1.0
71,BUY,2024-04-01 10:30:00,2260.15,0.13,2260.15,2280.15,2024-04-01 11:52:00,0.06,2263.22,17.441999999998252,2024-04-01 12:04:00,2260.15,0.07,SL,-1.141,94.0,16.300999999998254,10832.449999999997,1.1677101914259378,mixed,1.0
72,BUY,2024-04-02 15:31:00,2265.61,0.13,2262.61,2285.61,,0.0,0.0,0.0,2024-04-02 15:35:00,2262.61,0.13,SL,-41.119,4.0,-41.119,10791.330999999996,1.19295416692854,mixed,1.0
73,BUY,2024-04-02 20:03:00,2266.77,0.13,2266.77,2286.77,2024-04-02 20:05:00,0.06,2271.05,24.7020000000012,2024-04-02 20:41:00,2266.77,0.07,SL,-1.141,38.0,23.5610000000012,10814.891999999998,1.19295416692854,mixed,1.0
74,BUY,2024-04-03 01:48:00,2277.0,0.13,2277.0,2297.0,2024-04-03 02:49:00,0.06,2280.16,17.981999999999125,2024-04-03 07:13:00,2277.0,0.07,SL,-1.141,325.0,16.840999999999127,10831.732999999997,1.2021287696963379,mixed,1.0
75,BUY,2024-04-03 07:38:00,2281.01,0.13,2281.01,2301.01,2024-04-03 08:17:00,0.06,2284.03,17.141999999999886,2024-04-03 11:07:00,2281.01,0.07,SL,-1.141,209.0,16.000999999999884,10847.733999999997,1.2021287696963379,mixed,1.0
76,BUY,2024-04-03 22:22:00,2288.24,0.13,2288.24,2308.24,2024-04-03 22:29:00,0.06,2291.68,19.662000000000326,2024-04-04 18:01:00,2288.24,0.07,SL,-1.141,1179.0,18.521000000000328,10866.254999999997,1.2237318742686591,mixed,1.0
77,BUY,2024-04-05 00:56:00,2304.71,0.13,2301.71,2324.71,,0.0,0.0,0.0,2024-04-05 01:01:00,2301.71,0.13,SL,-41.119,5.0,-41.119,10825.135999999997,1.3351204412796809,mixed,1.0
78,BUY,2024-04-05 20:24:00,2305.56,0.13,2305.56,2325.56,2024-04-05 20:30:00,0.06,2311.36,33.82200000000109,2024-04-05 21:20:00,2325.56,0.07,TP,138.859,56.0,172.6810000000011,10997.816999999997,1.3351204412796809,mixed,1.0
79,BUY,2024-04-05 21:30:00,2325.96,0.13,2322.96,2345.96,,0.0,0.0,0.0,2024-04-05 21:33:00,2322.96,0.13,SL,-41.119,3.0,-41.119,10956.697999999997,1.3351204412796809,mixed,1.0
80,BUY,2024-04-08 08:15:00,2330.44,0.13,2327.44,2350.44,,0.0,0.0,0.0,2024-04-08 08:19:00,2327.44,0.13,SL,-41.119,4.0,-41.119,10915.578999999996,1.4015219345948893,mixed,1.0
81,BUY,2024-04-08 08:31:00,2330.44,0.13,2330.44,2350.44,2024-04-08 08:35:00,0.06,2333.81,19.241999999999344,2024-04-08 08:39:00,2350.44,0.07,TP,138.859,8.0,158.10099999999935,11073.679999999995,1.4015219345948893,mixed,1.0
82,BUY,2024-04-09 13:14:00,2353.84,0.13,2353.84,2373.84,2024-04-09 14:34:00,0.06,2357.73,22.361999999999234,2024-04-09 17:05:00,2353.84,0.07,SL,-1.141,231.0,21.220999999999236,11094.900999999994,1.3736441722426598,strong_up,1.0
83,BUY,2024-04-12 01:40:00,2365.28,0.13,2365.28,2385.28,2024-04-12 01:45:00,0.06,2369.97,27.161999999997597,2024-04-12 07:01:00,2385.28,0.07,TP,138.859,321.0,166.0209999999976,11260.921999999991,1.4417328079481897,strong_up,1.0
84,BUY,2024-04-12 07:15:00,2387.13,0.14,2384.13,2407.13,,0.0,0.0,0.0,2024-04-12 07:20:00,2384.13,0.14,SL,-44.28200000000001,5.0,-44.28200000000001,11216.639999999992,1.4417328079481897,strong_up,1.0
85,BUY,2024-04-12 07:30:00,2384.96,0.13,2384.96,2404.96,2024-04-12 07:40:00,0.06,2388.23,18.64199999999989,2024-04-12 09:42:00,2384.96,0.07,SL,-1.141,132.0,17.50099999999989,11234.140999999992,1.4417328079481897,strong_up,1.0
86,BUY,2024-04-12 13:08:00,2395.35,0.13,2395.35,2415.35,2024-04-12 14:00:00,0.06,2399.48,23.802000000000653,2024-04-12 14:38:00,2395.35,0.07,SL,-1.141,90.0,22.661000000000655,11256.801999999992,1.4417328079481897,strong_up,1.0
87,BUY,2024-04-12 14:46:00,2395.35,0.14,2395.35,2415.35,2024-04-12 15:55:00,0.07,2399.07,24.899000000001784,2024-04-12 17:06:00,2395.35,0.07,SL,-1.141,140.0,23.758000000001786,11280.559999999994,1.4417328079481897,strong_up,1.0
88,BUY,2024-04-12 19:42:00,2400.54,0.14,2400.54,2420.54,2024-04-12 19:57:00,0.07,2404.36,25.599000000001148,2024-04-12 20:00:00,2400.54,0.07,SL,-1.141,18.0,24.45800000000115,11305.017999999995,1.4417328079481897,strong_up,1.0
89,BUY,2024-04-12 20:03:00,2406.55,0.14,2403.55,2426.55,,0.0,0.0,0.0,2024-04-12 20:04:00,2403.55,0.14,SL,-44.28200000000001,1.0,-44.28200000000001,11260.735999999995,1.4417328079481897,strong_up,1.0
90,BUY,2024-04-12 20:15:00,2417.17,0.14,2414.17,2437.17,,0.0,0.0,0.0,2024-04-12 20:16:00,2414.17,0.14,SL,-44.28200000000001,1.0,-44.28200000000001,11216.453999999996,1.4417328079481897,strong_up,1.0
91,SELL,2024-04-22 12:43:00,2360.84,0.13,2360.84,2340.84,2024-04-22 12:48:00,0.06,2355.42,31.542000000000435,2024-04-22 13:58:00,2360.84,0.07,SL,-1.141,75.0,30.401000000000437,11246.854999999996,1.5030540976824558,strong_up,1.0
92,SELL,2024-04-22 14:00:00,2360.83,0.13,2360.83,2340.83,2024-04-22 16:46:00,0.06,2357.03,21.82199999999836,2024-04-22 17:26:00,2340.83,0.07,TP,138.859,206.0,160.68099999999836,11407.535999999995,1.5030540976824558,strong_up,1.0
93,SELL,2024-04-22 17:30:00,2342.68,0.14,2345.68,2322.68,,0.0,0.0,0.0,2024-04-22 17:38:00,2345.68,0.14,SL,-44.28200000000001,8.0,-44.28200000000001,11363.253999999995,1.5030540976824558,strong_up,1.0
94,SELL,2024-04-22 17:45:00,2344.71,0.14,2344.71,2324.71,2024-04-22 18:03:00,0.07,2340.1,31.129000000000893,2024-04-22 18:10:00,2344.71,0.07,SL,-1.141,25.0,29.988000000000895,11393.241999999997,1.5030540976824558,strong_up,1.0
95,SELL,2024-04-22 22:21:00,2331.12,0.14,2334.12,2311.12,,0.0,0.0,0.0,2024-04-22 23:10:00,2334.12,0.14,SL,-44.28200000000001,49.0,-44.28200000000001,11348.959999999997,1.5030540976824558,strong_up,1.0
96,SELL,2024-04-22 23:15:00,2331.0,0.14,2331.0,2311.0,2024-04-23 00:07:00,0.07,2327.69,22.02899999999962,2024-04-23 01:10:00,2331.0,0.07,SL,-1.141,115.0,20.88799999999962,11369.847999999996,1.5158638875641717,strong_up,1.0
97,SELL,2024-04-23 01:32:00,2328.98,0.14,2331.98,2308.98,,0.0,0.0,0.0,2024-04-23 05:40:00,2331.98,0.14,SL,-44.28200000000001,248.0,-44.28200000000001,11325.565999999997,1.5158638875641717,strong_up,1.0
98,SELL,2024-04-23 07:36:00,2324.47,0.14,2324.47,2304.47,2024-04-23 07:43:00,0.07,2309.46,103.92899999999835,2024-04-23 07:52:00,2304.47,0.07,TP,138.859,16.0,242.78799999999836,11568.353999999996,1.5158638875641717,strong_up,1.0
99,SELL,2024-04-23 15:17:00,2295.46,0.14,2298.46,2275.46,,0.0,0.0,0.0,2024-04-23 15:33:00,2298.46,0.14,SL,-44.28200000000001,16.0,-44.28200000000001,11524.071999999996,1.5158638875641717,strong_up,1.0
100,SELL,2024-04-23 15:50:00,2295.46,0.14,2298.46,2275.46,,0.0,0.0,0.0,2024-04-23 16:05:00,2298.46,0.14,SL,-44.28200000000001,15.0,-44.28200000000001,11479.789999999997,1.5158638875641717,strong_up,1.0
101,SELL,2024-04-30 17:45:00,2310.71,0.14,2310.71,2290.71,2024-04-30 18:30:00,0.07,2305.32,36.58899999999912,2024-04-30 19:42:00,2310.71,0.07,SL,-1.141,117.0,35.44799999999912,11515.237999999996,1.4045863595908077,mixed,1.0
102,SELL,2024-04-30 19:45:00,2309.77,0.14,2312.77,2289.77,,0.0,0.0,0.0,2024-04-30 19:49:00,2312.77,0.14,SL,-44.28200000000001,4.0,-44.28200000000001,11470.955999999996,1.4045863595908077,mixed,1.0
103,SELL,2024-04-30 20:09:00,2302.91,0.14,2305.91,2282.91,,0.0,0.0,0.0,2024-04-30 20:18:00,2305.91,0.14,SL,-44.28200000000001,9.0,-44.28200000000001,11426.673999999997,1.4045863595908077,mixed,1.0
104,SELL,2024-04-30 20:30:00,2300.79,0.14,2300.79,2280.79,2024-04-30 20:57:00,0.07,2296.17,31.198999999999245,2024-05-01 19:23:00,2300.79,0.07,SL,-1.141,1373.0,30.057999999999247,11456.731999999996,1.3873769362228892,mixed,1.0
105,SELL,2024-05-03 19:34:00,2281.63,0.14,2284.63,2261.63,,0.0,0.0,0.0,2024-05-03 19:39:00,2284.63,0.14,SL,-44.28200000000001,5.0,-44.28200000000001,11412.449999999997,1.2423174101316954,mixed,1.0
106,SELL,2024-05-03 19:46:00,2281.63,0.14,2284.63,2261.63,,0.0,0.0,0.0,2024-05-03 19:47:00,2284.63,0.14,SL,-44.28200000000001,1.0,-44.28200000000001,11368.167999999998,1.2423174101316954,mixed,1.0
107,BUY,2024-05-09 20:09:00,2331.99,0.14,2331.99,2351.99,2024-05-09 20:23:00,0.07,2335.97,26.71900000000013,2024-05-09 20:34:00,2331.99,0.07,SL,-1.141,25.0,25.57800000000013,11393.745999999997,1.1298693122026222,mixed,1.0
108,BUY,2024-05-09 20:52:00,2331.99,0.14,2331.99,2351.99,2024-05-09 21:12:00,0.07,2336.57,30.919000000002676,2024-05-09 21:36:00,2331.99,0.07,SL,-1.141,44.0,29.778000000002677,11423.524,1.1298693122026222,mixed,1.0
109,BUY,2024-05-10 01:36:00,2338.71,0.14,2338.71,2358.71,2024-05-10 01:51:00,0.07,2342.32,24.129000000000893,2024-05-10 11:49:00,2358.71,0.07,TP,138.859,613.0,162.9880000000009,11586.512,1.070718119196122,strong_up,1.0
