pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
421,BUY,2025.01.28 11:30:38,2745.1,0.13,2742.1,2765.1,,0.0,0.0,0.0,2025.01.28 11:43:04,2742.1,0.13,SL,-39.0,12.43,-39.0,13113.21
422,BUY,2025.01.28 12:07:38,2745.11,0.13,2742.1,2765.1,,0.0,0.0,0.0,2025.01.28 12:49:30,2742.1,0.13,SL,-39.13,41.87,-39.13,13074.08
423,BUY,2025.01.30 15:58:05,2785.98,0.13,2782.93,2805.93,,0.0,0.0,0.0,2025.01.30 16:05:42,2782.92,0.13,SL,-39.78,7.62,-39.78,13034.3
424,BUY,2025.01.30 16:23:31,2785.93,0.13,2782.93,2805.93,,0.0,0.0,0.0,2025.01.30 16:32:39,2782.93,0.13,SL,-39.0,9.13,-39.0,12995.3
425,BUY,2025.01.30 16:50:37,2785.93,0.13,2785.93,2805.93,2025.01.30 17:16:00,0.07,2789.78,26.95,2025.01.31 14:36:00,2805.94,0.06,TP,120.06,1305.38,147.01,13142.31
426,BUY,2025.01.31 14:45:00,2807.45,0.13,2804.45,2827.45,,0.0,0.0,0.0,2025.01.31 15:01:38,2804.44,0.13,SL,-39.13,16.63,-39.13,13103.18
427,BUY,2025.01.31 15:15:00,2804.88,0.13,2804.88,2824.88,2025.01.31 16:40:00,0.07,2808.46,25.06,2025.01.31 19:11:27,2804.88,0.06,SL,0.0,236.45,25.06,13128.24
428,BUY,2025.01.31 19:18:21,2808.33,0.13,2808.33,2828.33,2025.01.31 19:23:00,0.07,2811.16,19.81,2025.01.31 19:24:42,2808.33,0.06,SL,0.0,6.35,19.81,13148.05
429,BUY,2025.01.31 19:30:00,2808.06,0.13,2808.06,2828.06,2025.01.31 19:45:00,0.07,2813.68,39.34,2025.01.31 19:57:41,2808.06,0.06,SL,0.0,27.68,39.34,13187.39
430,BUY,2025.01.31 20:00:00,2808.66,0.13,2805.66,2828.66,,0.0,0.0,0.0,2025.01.31 20:05:41,2805.66,0.13,SL,-39.0,5.68,-39.0,13148.39
431,BUY,2025.02.03 16:35:41,2817.07,0.13,2817.07,2837.07,2025.02.03 16:52:00,0.07,2828.47,79.8,2025.02.03 17:25:32,2817.06,0.06,SL,-0.06,49.85,79.74,13228.13
432,BUY,2025.02.03 17:30:00,2821.78,0.13,2818.78,2841.78,,0.0,0.0,0.0,2025.02.03 17:30:31,2818.76,0.13,SL,-39.26,0.52,-39.26,13188.87
433,BUY,2025.02.03 17:45:00,2816.95,0.13,2813.95,2836.95,,0.0,0.0,0.0,2025.02.03 18:03:42,2813.94,0.13,SL,-39.13,18.7,-39.13,13149.74
434,BUY,2025.02.03 18:15:00,2819.75,0.13,2816.75,2839.75,,0.0,0.0,0.0,2025.02.03 18:51:01,2816.75,0.13,SL,-39.0,36.02,-39.0,13110.74
435,BUY,2025.02.03 19:01:39,2817.07,0.13,2817.07,2837.07,2025.02.03 19:54:00,0.07,2821.82,33.25,2025.02.03 19:56:43,2817.06,0.06,SL,-0.06,55.07,33.19,13143.93
436,BUY,2025.02.03 20:00:00,2817.24,0.13,2817.24,2837.24,2025.02.03 20:06:00,0.07,2820.5,22.82,2025.02.03 22:07:30,2817.24,0.06,SL,0.0,127.5,22.82,13166.75
437,BUY,2025.02.04 15:21:53,2830.57,0.13,2830.57,2850.57,2025.02.04 15:32:00,0.07,2836.2,39.41,2025.02.04 15:54:42,2830.53,0.06,SL,-0.24,32.82,39.17,13205.92
438,BUY,2025.02.04 16:00:00,2831.85,0.13,2831.85,2851.85,2025.02.04 16:29:00,0.07,2835.76,27.37,2025.02.05 04:11:27,2851.87,0.06,TP,120.12,731.45,147.49,13353.41
439,BUY,2025.02.05 04:15:00,2852.6,0.13,2849.6,2872.6,,0.0,0.0,0.0,2025.02.05 04:30:42,2849.6,0.13,SL,-39.0,15.7,-39.0,13314.41
440,BUY,2025.02.05 04:45:00,2849.47,0.13,2849.47,2869.47,2025.02.05 05:17:00,0.07,2852.5,21.21,2025.02.05 10:44:40,2869.47,0.06,TP,120.0,359.67,141.21,13455.62
441,BUY,2025.02.05 10:45:00,2869.72,0.14,2866.72,2889.72,,0.0,0.0,0.0,2025.02.05 10:57:41,2866.72,0.14,SL,-42.0,12.68,-42.0,13413.62
442,BUY,2025.02.05 11:00:00,2867.76,0.13,2867.76,2887.76,2025.02.05 11:44:00,0.07,2870.92,22.12,2025.02.05 12:51:42,2867.76,0.06,SL,0.0,111.7,22.12,13435.74
443,BUY,2025.02.05 17:28:17,2877.06,0.13,2873.96,2896.96,,0.0,0.0,0.0,2025.02.05 17:35:04,2873.96,0.13,SL,-40.3,6.78,-40.3,13395.44
444,BUY,2025.02.05 17:45:00,2877.78,0.13,2874.78,2897.78,,0.0,0.0,0.0,2025.02.05 18:05:38,2874.77,0.13,SL,-39.13,20.63,-39.13,13356.31
445,BUY,2025.02.07 17:19:30,2882.24,0.13,2882.24,2902.24,2025.02.07 17:40:00,0.07,2885.66,23.94,2025.02.07 17:53:19,2882.23,0.06,SL,-0.06,33.82,23.88,13380.19
446,BUY,2025.02.10 08:46:20,2886.75,0.13,2886.75,2906.75,2025.02.10 09:21:00,0.07,2889.86,21.77,2025.02.10 14:15:41,2906.79,0.06,TP,120.24,329.35,142.01,13522.2
447,BUY,2025.02.10 14:30:00,2904.53,0.14,2901.53,2924.53,,0.0,0.0,0.0,2025.02.10 15:00:40,2901.53,0.14,SL,-42.0,30.67,-42.0,13480.2
448,BUY,2025.02.10 15:15:00,2905.22,0.14,2905.22,2925.22,2025.02.10 15:22:00,0.07,2908.72,24.5,2025.02.10 15:25:19,2905.22,0.07,SL,0.0,10.32,24.5,13504.7
449,BUY,2025.02.10 15:30:00,2903.59,0.14,2900.59,2923.59,,0.0,0.0,0.0,2025.02.10 15:40:38,2900.58,0.14,SL,-42.14,10.63,-42.14,13462.56
450,BUY,2025.02.10 15:53:42,2903.23,0.14,2900.22,2923.22,,0.0,0.0,0.0,2025.02.10 15:58:29,2900.21,0.14,SL,-42.28,4.78,-42.28,13420.28
451,BUY,2025.02.10 17:19:28,2910.91,0.13,2907.88,2930.88,,0.0,0.0,0.0,2025.02.10 17:27:40,2907.88,0.13,SL,-39.39,8.2,-39.39,13380.89
452,BUY,2025.02.10 17:40:26,2910.88,0.13,2907.88,2930.88,,0.0,0.0,0.0,2025.02.10 17:43:39,2907.88,0.13,SL,-39.0,3.22,-39.0,13341.89
453,BUY,2025.02.11 01:05:00,2912.13,0.13,2912.13,2932.13,2025.02.11 01:40:00,0.07,2918.64,45.57,2025.02.11 03:15:39,2932.13,0.06,TP,120.0,130.65,165.57,13507.46
454,BUY,2025.02.11 03:30:00,2928.16,0.14,2928.16,2948.16,2025.02.11 03:46:00,0.07,2931.36,22.4,2025.02.11 04:35:40,2928.16,0.07,SL,0.0,65.67,22.4,13529.86
455,SELL,2025.02.14 20:15:00,2884.4,0.14,2887.4,2864.4,,0.0,0.0,0.0,2025.02.14 20:17:40,2887.4,0.14,SL,-42.0,2.67,-42.0,13487.86
456,SELL,2025.02.14 20:30:39,2885.37,0.14,2885.37,2865.37,2025.02.14 21:38:00,0.07,2882.38,20.93,2025.02.14 22:58:39,2885.37,0.07,SL,-0.0,148.0,20.93,13508.79
457,SELL,2025.02.14 23:00:00,2885.26,0.14,2888.26,2865.26,,0.0,0.0,0.0,2025.02.17 01:05:00,2893.77,0.14,SL,-119.14,3005.0,-119.14,13389.65
458,BUY,2025.02.18 20:51:27,2933.67,0.13,2930.67,2953.67,,0.0,0.0,0.0,2025.02.19 02:51:35,2930.67,0.13,SL,-39.0,360.13,-39.0,13350.65
459,BUY,2025.02.19 03:46:41,2936.81,0.13,2933.81,2956.81,,0.0,0.0,0.0,2025.02.19 04:35:40,2933.81,0.13,SL,-39.0,48.98,-39.0,13311.65
460,BUY,2025.02.19 10:32:40,2939.65,0.13,2936.64,2959.64,,0.0,0.0,0.0,2025.02.19 10:50:30,2936.64,0.13,SL,-39.13,17.83,-39.13,13272.52
461,BUY,2025.02.19 11:01:41,2939.71,0.13,2939.71,2959.71,2025.02.19 11:17:00,0.07,2942.82,21.77,2025.02.19 13:49:14,2939.71,0.06,SL,0.0,167.55,21.77,13294.29
462,BUY,2025.02.20 07:59:37,2946.98,0.13,2943.97,2966.97,,0.0,0.0,0.0,2025.02.20 08:36:05,2943.97,0.13,SL,-39.13,36.47,-39.13,13255.16
463,BUY,2025.02.20 08:51:40,2946.99,0.13,2946.99,2966.99,2025.02.20 09:39:00,0.07,2950.96,27.79,2025.02.20 14:11:41,2946.98,0.06,SL,-0.06,320.02,27.73,13282.89
464,BUY,2025.02.24 15:59:41,2954.81,0.13,2951.8,2974.8,,0.0,0.0,0.0,2025.02.24 16:14:20,2951.79,0.13,SL,-39.26,14.65,-39.26,13243.63
465,SELL,2025.02.27 09:44:15,2888.22,0.13,2891.22,2868.22,,0.0,0.0,0.0,2025.02.27 09:45:20,2891.23,0.13,SL,-39.13,1.08,-39.13,13204.5
466,SELL,2025.02.27 10:09:27,2888.21,0.46,2888.21,2868.21,2025.02.27 10:29:00,0.23,2882.51,131.1,2025.02.27 11:13:39,2888.21,0.23,SL,-0.0,64.2,131.1,13335.6
467,SELL,2025.02.27 11:15:00,2886.64,0.46,2889.64,2866.64,,0.0,0.0,0.0,2025.02.27 11:27:28,2889.65,0.46,SL,-138.46,12.47,-138.46,13197.14
468,SELL,2025.02.27 11:36:30,2888.21,0.46,2891.22,2868.22,,0.0,0.0,0.0,2025.02.27 12:26:42,2891.24,0.46,SL,-139.38,50.2,-139.38,13057.76
469,SELL,2025.02.27 16:46:29,2876.82,0.46,2876.82,2856.82,2025.02.27 16:50:00,0.23,2872.27,104.65,2025.02.27 17:02:28,2876.83,0.23,SL,-0.23,15.98,104.42,13162.18
470,SELL,2025.02.27 17:15:00,2873.97,0.46,2876.97,2853.97,,0.0,0.0,0.0,2025.02.27 17:23:17,2876.97,0.46,SL,-138.0,8.28,-138.0,13024.18
471,SELL,2025.02.27 17:30:00,2875.63,0.46,2875.63,2855.63,2025.02.27 17:56:00,0.23,2872.53,71.3,2025.02.27 18:03:04,2875.66,0.23,SL,-0.69,33.07,70.61,13094.79
472,SELL,2025.02.27 18:15:00,2874.94,0.46,2877.94,2854.94,,0.0,0.0,0.0,2025.02.27 18:53:30,2877.94,0.46,SL,-138.0,38.5,-138.0,12956.79
473,SELL,2025.02.28 05:38:15,2867.62,0.46,2867.62,2847.62,2025.02.28 06:05:00,0.23,2862.89,108.79,2025.02.28 16:01:04,2847.62,0.23,TP,460.0,622.82,568.79,13525.58
474,SELL,2025.02.28 16:15:00,2846.41,0.48,2849.41,2826.41,,0.0,0.0,0.0,2025.02.28 16:17:19,2849.42,0.48,SL,-144.48,2.32,-144.48,13381.1
475,SELL,2025.02.28 16:30:00,2846.73,0.46,2846.73,2826.73,2025.02.28 16:44:00,0.23,2839.89,157.32,2025.02.28 17:51:29,2846.74,0.23,SL,-0.23,81.48,157.09,13538.19
476,SELL,2025.02.28 18:29:36,2848.23,0.48,2851.24,2828.24,,0.0,0.0,0.0,2025.02.28 18:36:26,2851.25,0.48,SL,-144.96,6.83,-144.96,13393.23
477,SELL,2025.02.28 18:45:00,2847.83,0.46,2850.83,2827.83,,0.0,0.0,0.0,2025.02.28 18:56:04,2850.83,0.46,SL,-138.0,11.07,-138.0,13255.23
478,SELL,2025.02.28 19:00:00,2848.55,0.46,2851.55,2828.55,,0.0,0.0,0.0,2025.02.28 19:05:05,2851.55,0.46,SL,-138.0,5.08,-138.0,13117.23
479,SELL,2025.02.28 19:15:00,2848.25,0.46,2848.25,2828.25,2025.02.28 19:55:00,0.23,2845.11,72.22,2025.02.28 21:15:14,2848.26,0.23,SL,-0.23,120.23,71.99,13189.22
480,SELL,2025.03.04 08:51:38,2884.76,0.46,2887.76,2864.76,,0.0,0.0,0.0,2025.03.04 08:58:35,2887.76,0.46,SL,-138.0,6.95,-138.0,13051.22
481,BUY,2025.03.04 13:51:27,2921.18,0.13,2921.18,2941.18,2025.03.04 15:02:00,0.07,2924.28,21.7,2025.03.04 15:29:42,2921.18,0.06,SL,0.0,98.25,21.7,13072.92
482,BUY,2025.03.04 15:30:00,2921.95,0.13,2918.95,2941.95,,0.0,0.0,0.0,2025.03.04 16:12:28,2918.95,0.13,SL,-39.0,42.47,-39.0,13033.92
483,BUY,2025.03.05 18:20:38,2927.76,0.13,2924.75,2947.75,,0.0,0.0,0.0,2025.03.05 18:59:18,2924.75,0.13,SL,-39.13,38.67,-39.13,12994.79
484,BUY,2025.03.07 17:00:42,2929.87,0.13,2926.86,2949.86,,0.0,0.0,0.0,2025.03.07 17:11:31,2926.86,0.13,SL,-39.13,10.82,-39.13,12955.66
485,BUY,2025.03.12 20:15:37,2939.04,0.13,2936.03,2959.03,,0.0,0.0,0.0,2025.03.12 20:59:40,2936.03,0.13,SL,-39.13,44.05,-39.13,12916.53
486,BUY,2025.03.13 04:01:31,2940.48,0.13,2937.46,2960.46,,0.0,0.0,0.0,2025.03.13 04:35:04,2937.46,0.13,SL,-39.26,33.55,-39.26,12877.27
487,BUY,2025.03.13 05:11:30,2940.46,0.13,2940.46,2960.46,2025.03.13 05:55:00,0.07,2944.16,25.9,2025.03.13 08:28:27,2940.45,0.06,SL,-0.06,196.95,25.84,12903.11
488,BUY,2025.03.13 12:23:38,2947.1,0.13,2944.09,2967.09,,0.0,0.0,0.0,2025.03.13 13:15:17,2944.09,0.13,SL,-39.13,51.65,-39.13,12863.98
489,BUY,2025.03.13 14:10:03,2947.1,0.13,2944.09,2967.09,,0.0,0.0,0.0,2025.03.13 15:25:30,2944.09,0.13,SL,-39.13,75.45,-39.13,12824.85
490,BUY,2025.03.13 15:30:38,2947.12,0.13,2944.09,2967.09,,0.0,0.0,0.0,2025.03.13 15:32:42,2944.09,0.13,SL,-39.39,2.07,-39.39,12785.46
491,BUY,2025.03.13 15:45:35,2947.09,0.13,2944.09,2967.09,,0.0,0.0,0.0,2025.03.13 15:53:42,2944.07,0.13,SL,-39.26,8.12,-39.26,12746.2
492,BUY,2025.03.13 16:35:41,2949.12,0.13,2949.12,2969.12,2025.03.13 17:08:00,0.07,2952.91,26.53,2025.03.13 17:49:28,2969.12,0.06,TP,120.0,73.78,146.53,12892.73
493,BUY,2025.03.13 18:00:00,2970.11,0.13,2967.11,2990.11,,0.0,0.0,0.0,2025.03.13 18:00:15,2967.1,0.13,SL,-39.13,0.25,-39.13,12853.6
494,BUY,2025.03.14 01:39:27,2989.08,0.13,2986.06,3009.06,,0.0,0.0,0.0,2025.03.14 01:43:32,2986.04,0.13,SL,-39.52,4.08,-39.52,12814.08
495,BUY,2025.03.14 02:28:39,2989.07,0.13,2986.06,3009.06,,0.0,0.0,0.0,2025.03.14 02:51:34,2986.06,0.13,SL,-39.13,22.92,-39.13,12774.95
496,BUY,2025.03.14 04:07:31,2989.06,0.13,2986.06,3009.06,,0.0,0.0,0.0,2025.03.14 04:26:39,2986.06,0.13,SL,-39.0,19.13,-39.0,12735.95
497,BUY,2025.03.14 06:49:41,2989.94,0.13,2989.94,3009.94,2025.03.14 07:04:00,0.07,2993.7,26.32,2025.03.14 07:31:29,2989.94,0.06,SL,0.0,41.8,26.32,12762.27
498,BUY,2025.03.14 12:04:36,2993.86,0.13,2993.86,3013.86,2025.03.14 12:39:00,0.07,2997.45,25.13,2025.03.14 13:38:42,2993.85,0.06,SL,-0.06,94.1,25.07,12787.34
499,BUY,2025.03.14 13:53:54,2993.86,0.13,2993.86,3013.86,2025.03.14 14:13:00,0.07,2997.7,26.88,2025.03.14 14:57:16,2993.84,0.06,SL,-0.12,63.37,26.76,12814.1
500,BUY,2025.03.14 15:00:00,2993.6,0.13,2993.6,3013.6,2025.03.14 15:08:00,0.07,2996.9,23.1,2025.03.14 16:00:05,2993.42,0.06,SL,-1.08,60.08,22.02,12836.12
501,BUY,2025.03.18 04:28:39,3004.91,0.13,3001.9,3024.9,,0.0,0.0,0.0,2025.03.18 04:37:38,3001.9,0.13,SL,-39.13,8.98,-39.13,12796.99
502,BUY,2025.03.18 04:46:14,3004.92,0.13,3004.92,3024.92,2025.03.18 05:49:00,0.07,3008.11,22.33,2025.03.18 11:28:40,3024.93,0.06,TP,120.06,402.43,142.39,12939.38
503,BUY,2025.03.18 11:30:00,3024.64,0.13,3021.64,3044.64,,0.0,0.0,0.0,2025.03.18 12:31:42,3021.64,0.13,SL,-39.0,61.7,-39.0,12900.38
504,BUY,2025.03.18 14:37:03,3027.25,0.13,3024.24,3047.24,,0.0,0.0,0.0,2025.03.18 14:55:36,3024.24,0.13,SL,-39.13,18.55,-39.13,12861.25
505,BUY,2025.03.18 15:00:00,3026.98,0.13,3026.98,3046.98,2025.03.18 15:11:00,0.07,3030.18,22.4,2025.03.18 15:24:03,3026.98,0.06,SL,0.0,24.05,22.4,12883.65
506,BUY,2025.03.18 15:30:00,3028.68,0.13,3028.68,3048.68,2025.03.18 15:41:00,0.07,3032.03,23.45,2025.03.18 16:39:39,3028.66,0.06,SL,-0.12,69.65,23.33,12906.98
507,BUY,2025.03.18 16:49:42,3035.8,0.13,3032.79,3055.79,,0.0,0.0,0.0,2025.03.18 17:00:05,3032.79,0.13,SL,-39.13,10.38,-39.13,12867.85
508,BUY,2025.03.18 19:29:40,3035.8,0.13,3032.79,3055.79,,0.0,0.0,0.0,2025.03.18 20:22:14,3032.79,0.13,SL,-39.13,52.57,-39.13,12828.72
509,BUY,2025.03.19 06:55:26,3038.24,0.13,3035.24,3058.24,,0.0,0.0,0.0,2025.03.19 07:01:38,3035.24,0.13,SL,-39.0,6.2,-39.0,12789.72
510,BUY,2025.03.19 08:11:26,3038.25,0.13,3038.25,3058.25,2025.03.19 08:39:00,0.07,3041.44,22.33,2025.03.19 09:13:20,3038.25,0.06,SL,0.0,61.9,22.33,12812.05
511,BUY,2025.03.19 09:15:00,3038.96,0.13,3035.96,3058.96,,0.0,0.0,0.0,2025.03.19 09:20:32,3035.95,0.13,SL,-39.13,5.53,-39.13,12772.92
512,BUY,2025.03.19 09:43:37,3039.0,0.13,3039.0,3059.0,2025.03.19 09:56:00,0.07,3042.61,25.27,2025.03.19 10:16:04,3039.0,0.06,SL,0.0,32.45,25.27,12798.19
513,BUY,2025.03.19 10:30:00,3040.42,0.13,3037.42,3060.42,,0.0,0.0,0.0,2025.03.19 10:47:14,3037.41,0.13,SL,-39.13,17.23,-39.13,12759.06
514,BUY,2025.03.19 21:36:42,3045.31,0.13,3042.31,3065.31,,0.0,0.0,0.0,2025.03.19 22:21:15,3042.3,0.13,SL,-39.13,44.55,-39.13,12719.93
515,BUY,2025.03.19 22:33:26,3045.31,0.13,3045.31,3065.31,2025.03.20 01:10:00,0.07,3049.96,32.55,2025.03.20 05:50:41,3045.31,0.06,SL,0.0,437.25,32.55,12752.48
516,BUY,2025.03.20 07:31:41,3055.51,0.13,3052.48,3075.48,,0.0,0.0,0.0,2025.03.20 07:58:58,3052.47,0.13,SL,-39.52,27.28,-39.52,12712.96
517,BUY,2025.03.27 17:39:29,3055.86,0.13,3052.85,3075.85,,0.0,0.0,0.0,2025.03.27 18:56:38,3052.84,0.13,SL,-39.26,77.15,-39.26,12673.7
518,BUY,2025.03.28 03:09:54,3059.82,0.13,3059.82,3079.82,2025.03.28 03:27:00,0.07,3062.88,21.42,2025.03.28 08:53:38,3079.83,0.06,TP,120.06,343.73,141.48,12815.18
519,BUY,2025.03.28 09:00:00,3077.53,0.13,3077.53,3097.53,2025.03.28 09:09:00,0.07,3081.72,29.33,2025.03.28 11:05:45,3077.52,0.06,SL,-0.06,125.75,29.27,12844.45
520,BUY,2025.03.28 17:03:40,3086.03,0.13,3083.02,3106.02,,0.0,0.0,0.0,2025.03.28 17:08:37,3083.02,0.13,SL,-39.13,4.95,-39.13,12805.32
521,BUY,2025.03.28 19:04:20,3086.02,0.13,3083.02,3106.02,,0.0,0.0,0.0,2025.03.28 19:10:29,3083.0,0.13,SL,-39.26,6.15,-39.26,12766.06
522,BUY,2025.03.28 20:08:04,3086.03,0.13,3083.02,3106.02,,0.0,0.0,0.0,2025.03.28 20:14:36,3082.98,0.13,SL,-39.65,6.53,-39.65,12726.41
523,BUY,2025.03.31 01:05:00,3092.74,0.13,3083.74,3106.74,,0.0,0.0,0.0,2025.03.31 03:27:37,3083.73,0.13,SL,-117.13,142.62,-117.13,12609.28
524,BUY,2025.03.31 05:02:40,3097.72,0.13,3097.72,3117.72,2025.03.31 05:24:00,0.07,3102.05,30.31,2025.03.31 05:24:41,3097.69,0.06,SL,-0.18,22.02,30.13,12639.41
525,BUY,2025.03.31 05:30:00,3099.0,0.13,3099.0,3119.0,2025.03.31 05:36:00,0.07,3104.8,40.6,2025.03.31 08:54:38,3119.05,0.06,TP,120.3,204.63,160.9,12800.31
526,BUY,2025.03.31 09:00:00,3116.75,0.13,3116.75,3136.75,2025.03.31 09:11:00,0.07,3120.91,29.12,2025.03.31 09:33:39,3116.74,0.06,SL,-0.06,33.65,29.06,12829.37
527,BUY,2025.03.31 09:45:00,3115.64,0.13,3115.64,3135.64,2025.03.31 10:01:00,0.07,3118.99,23.45,2025.03.31 12:40:27,3115.63,0.06,SL,-0.06,175.45,23.39,12852.76
528,BUY,2025.04.01 03:49:41,3127.93,0.13,3127.93,3147.93,2025.04.01 04:04:00,0.07,3131.99,28.42,2025.04.01 04:05:29,3127.93,0.06,SL,0.0,15.8,28.42,12881.18
529,BUY,2025.04.01 04:15:00,3133.03,0.13,3130.03,3153.03,,0.0,0.0,0.0,2025.04.01 04:30:42,3130.0,0.13,SL,-39.39,15.7,-39.39,12841.79
530,BUY,2025.04.01 04:45:00,3136.19,0.13,3133.19,3156.19,,0.0,0.0,0.0,2025.04.01 05:01:16,3133.15,0.13,SL,-39.52,16.27,-39.52,12802.27
531,BUY,2025.04.01 05:15:00,3139.64,0.13,3139.64,3159.64,2025.04.01 05:49:00,0.07,3143.22,25.06,2025.04.01 08:51:40,3139.63,0.06,SL,-0.06,216.67,25.0,12827.27
532,BUY,2025.04.03 02:01:27,3148.93,0.13,3148.93,3168.93,2025.04.03 02:17:00,0.07,3156.5,52.99,2025.04.03 03:16:40,3148.93,0.06,SL,0.0,75.22,52.99,12880.26
533,BUY,2025.04.03 03:30:00,3148.43,0.13,3145.43,3168.43,,0.0,0.0,0.0,2025.04.03 03:30:41,3145.43,0.13,SL,-39.0,0.68,-39.0,12841.26
534,BUY,2025.04.03 03:47:40,3148.93,0.13,3148.93,3168.93,2025.04.03 04:02:00,0.07,3151.88,20.65,2025.04.03 04:12:03,3148.93,0.06,SL,0.0,24.38,20.65,12861.91
535,SELL,2025.04.03 16:15:00,3059.2,0.13,3062.2,3039.2,,0.0,0.0,0.0,2025.04.03 16:17:38,3062.21,0.13,SL,-39.13,2.63,-39.13,12822.78
536,SELL,2025.04.04 11:16:42,3086.88,0.13,3086.88,3066.88,2025.04.04 11:24:00,0.07,3084.03,19.95,2025.04.04 11:24:37,3086.88,0.06,SL,-0.0,7.92,19.95,12842.73
537,SELL,2025.04.04 11:30:00,3084.59,0.13,3084.59,3064.59,2025.04.04 11:44:00,0.07,3080.76,26.81,2025.04.04 11:45:41,3084.59,0.06,SL,-0.0,15.68,26.81,12869.54
538,SELL,2025.04.04 12:00:00,3084.04,0.13,3087.04,3064.04,,0.0,0.0,0.0,2025.04.04 12:01:29,3087.04,0.13,SL,-39.0,1.48,-39.0,12830.54
539,SELL,2025.04.04 15:39:40,3078.37,0.13,3081.39,3058.39,,0.0,0.0,0.0,2025.04.04 15:43:31,3081.4,0.13,SL,-39.39,3.85,-39.39,12791.15
540,SELL,2025.04.04 15:46:30,3078.39,0.13,3081.39,3058.39,,0.0,0.0,0.0,2025.04.04 15:49:41,3081.4,0.13,SL,-39.13,3.18,-39.13,12752.02
541,SELL,2025.04.04 16:00:00,3071.16,0.13,3074.16,3051.16,,0.0,0.0,0.0,2025.04.04 16:01:28,3074.21,0.13,SL,-39.65,1.47,-39.65,12712.37
542,SELL,2025.04.04 16:35:18,3069.61,0.13,3069.61,3049.61,2025.04.04 16:37:00,0.07,3064.28,37.31,2025.04.04 16:38:13,3069.62,0.06,SL,-0.06,2.92,37.25,12749.62
543,SELL,2025.04.04 16:50:40,3069.6,0.13,3069.6,3049.6,2025.04.04 16:57:00,0.07,3065.99,25.27,2025.04.04 17:06:40,3049.58,0.06,TP,120.12,16.0,145.39,12895.01
544,SELL,2025.04.07 01:21:38,3015.69,0.46,3015.69,2995.69,2025.04.07 01:32:00,0.23,3011.25,102.12,2025.04.07 01:36:12,3015.73,0.23,SL,-0.92,14.57,101.2,12996.21
545,SELL,2025.04.07 01:45:29,3015.7,0.46,3015.7,2995.7,2025.04.07 01:53:00,0.23,3011.02,107.64,2025.04.07 02:00:39,3015.79,0.23,SL,-2.07,15.17,105.57,13101.78
546,SELL,2025.04.07 02:15:00,3009.01,0.46,3009.01,2989.01,2025.04.07 02:22:00,0.23,2999.45,219.88,2025.04.07 02:22:41,2988.98,0.23,TP,460.69,7.68,680.57,13782.35
547,SELL,2025.04.07 02:30:00,2985.36,0.49,2985.36,2965.36,2025.04.07 02:40:00,0.25,2981.09,106.75,2025.04.07 02:40:40,2985.4,0.24,SL,-0.96,10.67,105.79,13888.14
548,SELL,2025.04.07 02:45:00,2987.64,0.49,2990.64,2967.64,,0.0,0.0,0.0,2025.04.07 02:48:34,2990.67,0.49,SL,-148.47,3.57,-148.47,13739.67
549,SELL,2025.04.07 03:00:00,2999.7,0.49,3002.7,2979.7,,0.0,0.0,0.0,2025.04.07 03:00:28,3002.71,0.49,SL,-147.49,0.47,-147.49,13592.18
550,SELL,2025.04.07 03:15:00,2981.62,0.48,2984.62,2961.62,,0.0,0.0,0.0,2025.04.07 03:16:40,2984.66,0.48,SL,-145.92,1.67,-145.92,13446.26
551,SELL,2025.04.07 03:30:00,2985.33,0.48,2988.33,2965.33,,0.0,0.0,0.0,2025.04.07 03:30:05,2988.39,0.48,SL,-146.88,0.08,-146.88,13299.38
552,BUY,2025.04.09 16:35:31,3073.13,0.13,3070.12,3093.12,,0.0,0.0,0.0,2025.04.09 16:46:00,3070.12,0.13,SL,-39.13,10.48,-39.13,13260.25
553,BUY,2025.04.09 17:00:00,3075.54,0.13,3072.54,3095.54,,0.0,0.0,0.0,2025.04.09 17:04:02,3072.54,0.13,SL,-39.0,4.03,-39.0,13221.25
554,BUY,2025.04.09 17:15:00,3075.28,0.13,3075.28,3095.28,2025.04.09 17:19:00,0.07,3079.06,26.46,2025.04.09 17:48:28,3075.26,0.06,SL,-0.12,33.47,26.34,13247.59
555,BUY,2025.04.09 18:08:39,3073.13,0.13,3073.13,3093.13,2025.04.09 18:27:00,0.07,3086.46,93.31,2025.04.09 19:55:58,3093.14,0.06,TP,120.06,107.32,213.37,13460.96
556,BUY,2025.04.09 20:00:00,3092.63,0.13,3089.63,3112.63,,0.0,0.0,0.0,2025.04.09 20:03:19,3089.63,0.13,SL,-39.0,3.32,-39.0,13421.96
557,BUY,2025.04.09 20:16:42,3094.77,0.13,3091.77,3114.77,,0.0,0.0,0.0,2025.04.09 20:18:28,3091.76,0.13,SL,-39.13,1.77,-39.13,13382.83
558,BUY,2025.04.09 22:26:00,3094.77,0.13,3091.77,3114.77,,0.0,0.0,0.0,2025.04.09 22:27:05,3091.73,0.13,SL,-39.52,1.08,-39.52,13343.31
559,BUY,2025.04.09 22:41:37,3094.83,0.13,3094.83,3114.83,2025.04.09 22:45:00,0.07,3098.24,23.87,2025.04.09 22:46:14,3094.82,0.06,SL,-0.06,4.62,23.81,13367.12
