pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
186,BUY,2024.08.26 14:00:14,2525.79,0.1,2522.79,2545.79,,0.0,0.0,0.0,2024.08.26 15:00:10,2522.59,0.1,SL,-32.0,59.93,-32.0,12909.41
187,BUY,2024.08.26 16:00:00,2525.81,0.1,2522.79,2545.79,,0.0,0.0,0.0,2024.08.26 16:00:03,2522.79,0.1,SL,-30.2,0.05,-30.2,12879.21
188,BUY,2024.08.28 02:04:26,2526.86,0.1,2523.86,2546.86,,0.0,0.0,0.0,2024.08.28 04:00:26,2523.86,0.1,SL,-30.0,116.0,-30.0,12849.21
189,SELL,2024.08.30 20:23:42,2496.6,0.1,2499.61,2476.61,,0.0,0.0,0.0,2024.08.30 20:54:15,2499.62,0.1,SL,-30.2,30.55,-30.2,12819.01
190,SELL,2024.09.02 05:07:30,2494.2,0.1,2494.2,2474.2,2024.09.02 05:43:00,0.05,2490.41,18.95,2024.09.02 06:26:27,2494.2,0.05,SL,-0.0,78.95,18.95,12837.96
191,SELL,2024.09.02 06:33:26,2494.2,0.1,2497.2,2474.2,,0.0,0.0,0.0,2024.09.02 07:01:33,2497.21,0.1,SL,-30.1,28.12,-30.1,12807.86
192,SELL,2024.09.03 04:27:02,2490.09,0.1,2493.1,2470.1,,0.0,0.0,0.0,2024.09.03 04:49:28,2493.11,0.1,SL,-30.2,22.43,-30.2,12777.66
193,SELL,2024.09.03 14:45:39,2489.73,0.17,2489.73,2469.73,2024.09.03 14:53:00,0.09,2485.8,35.37,2024.09.03 14:59:41,2489.74,0.08000000000000002,SL,-0.08,14.03,35.29,12812.95
194,SELL,2024.09.03 15:00:00,2489.73,0.1,2492.73,2469.73,,0.0,0.0,0.0,2024.09.03 15:08:29,2492.74,0.1,SL,-30.1,8.48,-30.1,12782.85
195,SELL,2024.09.03 16:39:30,2484.81,0.1,2484.81,2464.81,2024.09.03 16:42:00,0.05,2481.57,16.2,2024.09.03 17:10:39,2484.83,0.05,SL,-0.1,31.15,16.1,12798.95
196,SELL,2024.09.03 17:15:00,2481.36,0.19,2481.36,2461.36,2024.09.03 17:18:00,0.1,2478.38,29.8,2024.09.03 17:34:40,2481.36,0.09,SL,-0.0,19.67,29.8,12828.75
197,SELL,2024.09.03 17:45:00,2481.47,0.19,2481.47,2461.47,2024.09.03 17:53:00,0.1,2478.48,29.9,2024.09.03 18:10:39,2481.47,0.09,SL,-0.0,25.65,29.9,12858.65
198,SELL,2024.09.03 18:15:00,2480.36,0.19,2483.36,2460.36,,0.0,0.0,0.0,2024.09.03 18:31:40,2483.36,0.19,SL,-57.0,16.67,-57.0,12801.65
199,SELL,2024.09.03 18:45:00,2484.32,0.1,2487.32,2464.32,,0.0,0.0,0.0,2024.09.03 18:54:27,2487.32,0.1,SL,-30.0,9.45,-30.0,12771.65
200,SELL,2024.09.04 11:54:38,2473.36,0.17,2476.4,2453.4,,0.0,0.0,0.0,2024.09.04 12:07:15,2476.41,0.17,SL,-51.85,12.62,-51.85,12719.8
201,BUY,2024.09.05 12:15:00,2516.73,0.17,2513.73,2536.73,,0.0,0.0,0.0,2024.09.05 13:37:37,2513.73,0.17,SL,-51.0,82.62,-51.0,12668.8
202,BUY,2024.09.05 14:00:05,2516.71,0.17,2516.71,2536.71,2024.09.05 15:22:00,0.09,2520.07,30.24,2024.09.05 15:30:42,2516.71,0.08000000000000002,SL,0.0,90.62,30.24,12699.04
203,BUY,2024.09.05 15:45:00,2522.03,0.17,2519.03,2542.03,,0.0,0.0,0.0,2024.09.05 15:46:38,2519.03,0.17,SL,-51.0,1.63,-51.0,12648.04
204,BUY,2024.09.05 16:00:00,2517.82,0.17,2514.82,2537.82,,0.0,0.0,0.0,2024.09.05 16:04:39,2514.81,0.17,SL,-51.17,4.65,-51.17,12596.87
205,BUY,2024.09.06 15:30:42,2523.56,0.17,2523.56,2543.56,2024.09.06 15:37:00,0.09,2528.59,45.27,2024.09.06 15:38:36,2523.56,0.08000000000000002,SL,0.0,7.9,45.27,12642.14
206,BUY,2024.09.06 15:45:00,2524.86,0.17,2521.86,2544.86,,0.0,0.0,0.0,2024.09.06 15:45:42,2521.86,0.17,SL,-51.0,0.7,-51.0,12591.14
207,BUY,2024.09.10 02:44:04,2507.23,0.17,2504.2,2527.2,,0.0,0.0,0.0,2024.09.10 04:30:42,2504.2,0.17,SL,-51.51,106.63,-51.51,12539.63
208,BUY,2024.09.12 15:41:37,2529.24,0.17,2529.24,2549.24,2024.09.12 15:46:00,0.09,2532.93,33.21,2024.09.12 15:58:40,2529.23,0.08000000000000002,SL,-0.08,17.05,33.13,12572.76
209,BUY,2024.09.12 16:03:40,2529.21,0.17,2529.21,2549.21,2024.09.12 16:08:00,0.09,2533.1,35.01,2024.09.12 16:45:13,2549.23,0.08000000000000002,TP,160.16,41.55,195.17,12767.93
210,BUY,2024.09.12 17:00:00,2545.48,0.17,2545.48,2565.48,2024.09.12 17:06:00,0.09,2548.85,30.33,2024.09.12 17:10:42,2545.46,0.08000000000000002,SL,-0.16,10.7,30.17,12798.1
