pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance,atr_ratio,trend,multiplier
288,BUY,2024-10-14 13:36:00,2661.4,0.1,2658.4,2681.4,,0.0,0.0,0.0,2024-10-14 14:49:00,2658.4,0.1,SL,-31.630000000000003,73.0,-31.630000000000003,13329.886,0.9305920841619099,strong_up,0.6519202405202649
289,BUY,2024-10-15 22:08:00,2666.77,0.1,2663.77,2686.77,,0.0,0.0,0.0,2024-10-15 22:43:00,2663.77,0.1,SL,-31.630000000000003,35.0,-31.630000000000003,13298.256000000001,0.9483937370412554,strong_up,0.6519202405202649
290,BUY,2024-10-16 08:01:00,2668.96,0.1,2665.96,2688.96,,0.0,0.0,0.0,2024-10-16 08:30:00,2665.96,0.1,SL,-31.630000000000003,29.0,-31.630000000000003,13266.626000000002,0.9401699072263895,strong_up,0.6519202405202649
291,BUY,2024-10-16 09:12:00,2668.96,0.1,2665.96,2688.96,,0.0,0.0,0.0,2024-10-16 09:19:00,2665.96,0.1,SL,-31.630000000000003,7.0,-31.630000000000003,13234.996000000003,0.9401699072263895,strong_up,0.6519202405202649
292,BUY,2024-10-16 12:03:00,2670.57,0.1,2670.57,2690.57,2024-10-16 12:17:00,0.05,2673.86,15.634999999999822,2024-10-16 20:48:00,2670.57,0.05,SL,-0.8150000000000001,525.0,14.819999999999823,13249.816000000003,0.9401699072263895,strong_up,0.6519202405202649
293,BUY,2024-10-17 12:40:00,2685.24,0.1,2682.24,2705.24,,0.0,0.0,0.0,2024-10-17 12:46:00,2682.24,0.1,SL,-31.630000000000003,6.0,-31.630000000000003,13218.186000000003,0.9321633421053772,strong_up,0.6519202405202649
294,BUY,2024-10-17 16:23:00,2685.72,0.1,2682.72,2705.72,,0.0,0.0,0.0,2024-10-17 17:52:00,2682.72,0.1,SL,-31.630000000000003,89.0,-31.630000000000003,13186.556000000004,0.9321633421053772,strong_up,0.6519202405202649
295,BUY,2024-10-17 19:23:00,2685.72,0.1,2682.72,2705.72,,0.0,0.0,0.0,2024-10-17 19:27:00,2682.72,0.1,SL,-31.630000000000003,4.0,-31.630000000000003,13154.926000000005,0.9321633421053772,strong_up,0.6519202405202649
296,BUY,2024-10-17 20:00:00,2690.13,0.1,2687.13,2710.13,,0.0,0.0,0.0,2024-10-17 20:05:00,2687.13,0.1,SL,-31.630000000000003,5.0,-31.630000000000003,13123.296000000006,0.9321633421053772,strong_up,0.6519202405202649
297,BUY,2024-10-17 20:15:00,2690.33,0.1,2687.33,2710.33,,0.0,0.0,0.0,2024-10-17 20:18:00,2687.33,0.1,SL,-31.630000000000003,3.0,-31.630000000000003,13091.666000000007,0.9321633421053772,strong_up,0.6519202405202649
